	user_id	gender	age	occupation	zipcode	age_desc	occ_desc
614	615	M	50	17	32951	50-55	technician/engineer
615	616	M	25	7	94115	25-34	executive/managerial
616	617	F	25	7	92117	25-34	executive/managerial
617	618	M	25	0	74105	25-34	other or not specified
618	619	F	18	1	94706	18-24	academic/educator
619	620	M	18	0	13210	18-24	other or not specified
620	621	M	18	4	93560	18-24	college/grad student
621	622	M	25	0	92612	25-34	other or not specified
622	623	M	25	17	60555	25-34	technician/engineer
623	624	M	25	1	75207	25-34	academic/educator
624	625	F	35	12	44106	35-44	programmer
625	626	M	18	4	77005	18-24	college/grad student
626	627	M	50	2	97210	50-55	artist
627	628	F	35	0	20715	35-44	other or not specified
628	629	F	1	10	48154	Under 18	K-12 student
629	630	F	35	14	80525	35-44	sales/marketing
630	631	M	35	17	28601	35-44	technician/engineer
631	632	M	45	17	07649	45-49	technician/engineer
632	633	M	25	17	94131	25-34	technician/engineer
633	634	F	1	10	49512	Under 18	K-12 student
634	635	M	56	17	33785	56+	technician/engineer
635	636	M	18	20	92055	18-24	writer
636	637	M	35	12	97132	35-44	programmer
637	638	M	25	6	77584	25-34	doctor/health care
638	639	M	45	17	85202	45-49	technician/engineer
639	640	M	18	4	47406	18-24	college/grad student
640	641	F	35	0	55116	35-44	other or not specified
641	642	F	35	1	78155	35-44	academic/educator
642	643	M	25	2	23188	25-34	artist
643	644	M	25	20	93704	25-34	writer
644	645	M	35	20	11215	35-44	writer
645	646	M	35	7	08505	35-44	executive/managerial
646	647	M	35	12	85224	35-44	programmer
647	648	F	25	12	94131	25-34	programmer
648	649	M	25	4	80526	25-34	college/grad student
649	650	M	25	17	49445	25-34	technician/engineer
650	651	M	35	7	20895	35-44	executive/managerial
651	652	M	18	20	12222	18-24	writer
652	653	M	56	13	92660	56+	retired
653	654	M	50	7	75023	50-55	executive/managerial
654	655	F	25	2	92629	25-34	artist
655	656	F	45	16	92106	45-49	self-employed
656	657	F	50	13	34691	50-55	retired
657	658	F	25	0	10021	25-34	other or not specified
658	659	F	25	0	28134	25-34	other or not specified
659	660	M	45	16	70507	45-49	self-employed
660	661	M	45	1	13114	45-49	academic/educator
661	662	M	18	4	99163	18-24	college/grad student
662	663	F	25	7	12345	25-34	executive/managerial
663	664	M	35	18	74601	35-44	tradesman/craftsman
664	665	M	18	2	13317	18-24	artist
665	666	F	18	0	08540	18-24	other or not specified
666	667	M	25	18	98438	25-34	tradesman/craftsman
667	668	F	25	3	22042	25-34	clerical/admin
668	669	M	25	17	30307	25-34	technician/engineer
669	670	M	25	12	30303	25-34	programmer
670	671	M	18	4	61761	18-24	college/grad student
671	672	M	35	7	46845	35-44	executive/managerial
672	673	M	25	20	10023	25-34	writer
673	674	M	25	17	22042	25-34	technician/engineer
674	675	M	25	20	02048	25-34	writer
675	676	M	18	16	55129	18-24	self-employed
676	677	M	50	2	94122	50-55	artist
677	678	M	25	0	34952	25-34	other or not specified
678	679	M	35	16	29681	35-44	self-employed
679	680	M	25	12	37013	25-34	programmer
680	681	M	35	7	30501	35-44	executive/managerial
681	682	M	25	4	27510	25-34	college/grad student
682	683	M	25	4	27514	25-34	college/grad student
683	684	M	25	4	27510	25-34	college/grad student
684	685	M	25	4	27514	25-34	college/grad student
685	686	M	18	4	27514	18-24	college/grad student
686	687	F	25	7	14136	25-34	executive/managerial
687	688	M	56	13	13407	56+	retired
688	689	F	50	0	48103	50-55	other or not specified
689	690	M	25	12	90717	25-34	programmer
690	691	M	35	11	96813	35-44	lawyer
691	692	F	25	0	85207	25-34	other or not specified
692	693	M	35	12	98103	35-44	programmer
693	694	M	18	4	76401	18-24	college/grad student
694	695	F	18	1	04240	18-24	academic/educator
695	696	M	25	12	94114	25-34	programmer
696	697	F	50	6	97330	50-55	doctor/health care
697	698	M	18	4	76401	18-24	college/grad student
698	699	M	18	0	73505	18-24	other or not specified
699	700	M	50	17	14650	50-55	technician/engineer
700	701	F	18	4	01002	18-24	college/grad student
701	702	M	35	7	90808	35-44	executive/managerial
702	703	F	56	1	44074	56+	academic/educator
703	704	F	35	8	85712	35-44	farmer
704	705	M	25	4	48065	25-34	college/grad student
705	706	M	35	20	78664	35-44	writer
706	707	M	35	7	17740	35-44	executive/managerial
707	708	M	25	0	37042	25-34	other or not specified
708	709	M	18	0	92647	18-24	other or not specified
709	710	M	25	20	85207	25-34	writer
710	711	M	25	18	80521	25-34	tradesman/craftsman
711	712	M	25	0	95136	25-34	other or not specified
712	713	M	35	7	79912	35-44	executive/managerial
713	714	M	18	4	76013	18-24	college/grad student
714	715	M	18	0	53715	18-24	other or not specified
715	716	M	18	4	98188	18-24	college/grad student
716	717	M	25	11	90211	25-34	lawyer
717	718	M	18	2	90211	18-24	artist
718	719	M	1	0	75070	Under 18	other or not specified
719	720	M	18	0	55129	18-24	other or not specified
720	721	F	35	9	97520	35-44	homemaker
721	722	M	25	12	55106	25-34	programmer
722	723	M	25	12	98027	25-34	programmer
723	724	M	50	13	90266	50-55	retired
724	725	M	56	11	08904	56+	lawyer
725	726	F	25	9	77449	25-34	homemaker
726	727	M	35	11	94061	35-44	lawyer
727	728	M	25	6	11598	25-34	doctor/health care
728	729	M	35	12	85284	35-44	programmer
729	730	M	25	0	10580	25-34	other or not specified
730	731	M	45	3	55410	45-49	clerical/admin
731	732	M	25	7	07030	25-34	executive/managerial
732	733	M	35	16	30034	35-44	self-employed
733	734	M	25	7	90078	25-34	executive/managerial
734	735	M	25	14	04240	25-34	sales/marketing
735	736	M	18	12	07070	18-24	programmer
736	737	M	1	19	53711	Under 18	unemployed
737	738	M	18	17	99205	18-24	technician/engineer
738	739	M	35	12	55803	35-44	programmer
739	740	M	25	14	24551	25-34	sales/marketing
740	741	M	25	5	44095	25-34	customer service
741	742	M	18	0	54758	18-24	other or not specified
742	743	F	1	2	60660	Under 18	artist
743	744	M	25	17	77007	25-34	technician/engineer
744	745	M	1	10	90004	Under 18	K-12 student
745	746	F	18	19	95019	18-24	unemployed
746	747	M	18	4	98606	18-24	college/grad student
747	748	M	25	0	60098	25-34	other or not specified
748	749	M	35	18	56303	35-44	tradesman/craftsman
749	750	F	35	9	13066	35-44	homemaker
750	751	F	25	17	97201	25-34	technician/engineer
751	752	F	25	3	97401	25-34	clerical/admin
752	753	M	1	10	42754	Under 18	K-12 student
753	754	M	35	7	38024	35-44	executive/managerial
754	755	F	35	0	94002	35-44	other or not specified
755	756	M	35	0	90064	35-44	other or not specified
756	757	M	25	12	97401	25-34	programmer
757	758	M	35	7	19518	35-44	executive/managerial
758	759	F	56	3	89156	56+	clerical/admin
759	760	M	56	15	94114	56+	scientist
760	761	M	18	7	99945	18-24	executive/managerial
761	762	M	1	10	63041	Under 18	K-12 student
762	763	M	18	10	02882	18-24	K-12 student
763	764	M	18	20	85296	18-24	writer
764	765	M	25	17	74467	25-34	technician/engineer
765	766	F	25	7	95128	25-34	executive/managerial
766	767	M	25	12	45241	25-34	programmer
767	768	M	25	12	17067	25-34	programmer
768	769	M	45	17	02421	45-49	technician/engineer
769	770	M	18	4	98499	18-24	college/grad student
770	771	F	50	1	75087	50-55	academic/educator
771	772	M	18	12	89118	18-24	programmer
772	773	M	25	6	48108	25-34	doctor/health care
773	774	M	18	4	22903	18-24	college/grad student
774	775	M	1	17	56258	Under 18	technician/engineer
775	776	F	25	3	92627	25-34	clerical/admin
776	777	M	18	19	87543	18-24	unemployed
777	778	M	18	17	32694	18-24	technician/engineer
778	779	M	25	0	60156	25-34	other or not specified
779	780	M	25	17	91776	25-34	technician/engineer
780	781	M	18	4	95076	18-24	college/grad student
781	782	M	56	1	28223	56+	academic/educator
782	783	M	25	4	53703	25-34	college/grad student
783	784	M	18	0	11040	18-24	other or not specified
784	785	M	18	19	29307	18-24	unemployed
785	786	M	25	0	55987	25-34	other or not specified
786	787	M	18	4	77802	18-24	college/grad student
787	788	M	25	0	37601	25-34	other or not specified
788	789	M	18	1	67212	18-24	academic/educator
789	790	M	25	17	45694	25-34	technician/engineer
790	791	M	35	7	27511	35-44	executive/managerial
791	792	M	25	17	01002	25-34	technician/engineer
792	793	F	35	14	37043	35-44	sales/marketing
793	794	M	50	20	10543	50-55	writer
794	795	F	35	14	19147	35-44	sales/marketing
795	796	M	50	6	98237	50-55	doctor/health care
796	797	F	50	7	20175	50-55	executive/managerial
797	798	F	25	20	48464	25-34	writer
798	799	F	25	5	98498	25-34	customer service
799	800	F	35	12	72032	35-44	programmer
800	801	F	25	20	95776	25-34	writer
801	802	M	25	16	22801	25-34	self-employed
802	803	M	18	4	67217	18-24	college/grad student
803	804	M	25	20	90032	25-34	writer
804	805	M	35	12	37211	35-44	programmer
805	806	M	35	0	34990	35-44	other or not specified
806	807	M	18	4	89015	18-24	college/grad student
807	808	M	25	7	85226	25-34	executive/managerial
808	809	M	25	17	70508	25-34	technician/engineer
809	810	M	25	12	98006	25-34	programmer
810	811	M	50	0	94043	50-55	other or not specified
811	812	M	25	6	37930	25-34	doctor/health care
812	813	M	18	4	70002	18-24	college/grad student
813	814	F	18	4	92612	18-24	college/grad student
814	815	M	25	4	37130	25-34	college/grad student
815	816	M	45	0	92108	45-49	other or not specified
816	817	M	18	4	41076	18-24	college/grad student
817	818	M	18	4	60107	18-24	college/grad student
818	819	M	35	7	60611	35-44	executive/managerial
819	820	M	35	7	78759	35-44	executive/managerial
820	821	M	18	2	14456	18-24	artist
821	822	F	25	1	07666	25-34	academic/educator
822	823	M	25	0	92078	25-34	other or not specified
823	824	M	35	12	94530	35-44	programmer
824	825	M	56	1	39532	56+	academic/educator
825	826	F	35	1	80210	35-44	academic/educator
826	827	M	45	2	55409	45-49	artist
827	828	M	18	4	70817	18-24	college/grad student
828	829	M	1	19	53711	Under 18	unemployed
829	830	M	35	7	60657	35-44	executive/managerial
830	831	F	45	0	20874	45-49	other or not specified
831	832	M	18	2	19464	18-24	artist
832	833	M	35	7	46825	35-44	executive/managerial
833	834	F	35	12	78640	35-44	programmer
834	835	M	56	0	94952	56+	other or not specified
835	836	M	25	11	10023	25-34	lawyer
836	837	M	56	7	08540	56+	executive/managerial
837	838	M	50	17	92661	50-55	technician/engineer
838	839	M	25	0	98103	25-34	other or not specified
839	840	F	25	3	02828	25-34	clerical/admin
840	841	F	50	14	92119	50-55	sales/marketing
841	842	F	18	0	55102	18-24	other or not specified
842	843	M	25	7	49321	25-34	executive/managerial
843	844	M	25	0	92121	25-34	other or not specified
844	845	F	18	0	20009	18-24	other or not specified
845	846	M	25	5	80209	25-34	customer service
846	847	F	25	7	80228	25-34	executive/managerial
847	848	M	25	15	94121	25-34	scientist
848	849	M	25	3	75006	25-34	clerical/admin
849	850	M	35	0	60640	35-44	other or not specified
850	851	M	18	4	75287	18-24	college/grad student
851	852	M	25	5	92105	25-34	customer service
852	853	M	25	17	55447	25-34	technician/engineer
853	854	F	25	16	44092	25-34	self-employed
854	855	F	18	2	72701	18-24	artist
855	856	F	45	6	02453	45-49	doctor/health care
856	857	M	35	17	11701	35-44	technician/engineer
857	858	M	35	14	10013	35-44	sales/marketing
858	859	M	25	12	10128	25-34	programmer
859	860	M	18	0	78237	18-24	other or not specified
860	861	M	25	7	37027	25-34	executive/managerial
861	862	M	35	7	10019	35-44	executive/managerial
862	863	M	25	7	62522	25-34	executive/managerial
863	864	F	25	0	97205	25-34	other or not specified
864	865	M	35	1	91711	35-44	academic/educator
865	866	M	1	10	08820	Under 18	K-12 student
866	867	M	45	12	95814	45-49	programmer
867	868	M	50	17	01702-7224	50-55	technician/engineer
868	869	M	18	20	92026	18-24	writer
869	870	F	25	1	02144	25-34	academic/educator
870	871	M	1	10	76013	Under 18	K-12 student
871	872	M	50	1	20815	50-55	academic/educator
872	873	M	56	6	19027	56+	doctor/health care
873	874	M	45	15	26105	45-49	scientist
874	875	M	1	10	94707	Under 18	K-12 student
875	876	M	25	4	43202	25-34	college/grad student
876	877	M	25	0	90631	25-34	other or not specified
877	878	M	18	2	01720	18-24	artist
878	879	M	45	16	92018	45-49	self-employed
879	880	M	35	17	94114	35-44	technician/engineer
880	881	M	18	14	76401	18-24	sales/marketing
881	882	M	18	2	01720	18-24	artist
882	883	F	35	14	92673	35-44	sales/marketing
883	884	M	1	10	49454	Under 18	K-12 student
884	885	M	35	0	48105	35-44	other or not specified
885	886	F	56	0	14830	56+	other or not specified
886	887	F	56	16	55345	56+	self-employed
887	888	F	1	10	08820	Under 18	K-12 student
888	889	M	45	20	10024	45-49	writer
889	890	M	18	4	92153	18-24	college/grad student
890	891	M	25	1	80202	25-34	academic/educator
891	892	M	35	0	76031	35-44	other or not specified
892	893	F	50	6	85016	50-55	doctor/health care
893	894	M	18	4	31602	18-24	college/grad student
894	895	M	50	1	34683	50-55	academic/educator
895	896	M	18	15	94015	18-24	scientist
896	897	M	25	6	92130	25-34	doctor/health care
897	898	M	25	7	77005	25-34	executive/managerial
898	899	F	25	1	30605	25-34	academic/educator
899	900	F	56	13	90066	56+	retired
900	901	F	56	0	92027	56+	other or not specified
901	902	M	56	0	45432	56+	other or not specified
902	903	M	56	13	75165	56+	retired
903	904	M	35	20	92308	35-44	writer
904	905	F	45	12	28655	45-49	programmer
905	906	M	1	10	71106	Under 18	K-12 student
906	907	F	45	6	92117	45-49	doctor/health care
907	908	F	50	1	92103	50-55	academic/educator
908	909	M	45	7	92831	45-49	executive/managerial
909	910	F	50	0	98226	50-55	other or not specified
910	911	M	50	0	98226	50-55	other or not specified
911	912	F	35	2	91324	35-44	artist
912	913	M	25	0	20744-6223	25-34	other or not specified
913	914	F	35	9	30338	35-44	homemaker
914	915	M	25	7	72762	25-34	executive/managerial
915	916	F	25	1	92084	25-34	academic/educator
916	917	M	50	6	92117	50-55	doctor/health care
917	918	F	45	1	91901	45-49	academic/educator
918	919	F	35	1	92056	35-44	academic/educator
919	920	M	18	4	92173	18-24	college/grad student
920	921	M	25	17	92084	25-34	technician/engineer
921	922	M	56	16	48009	56+	self-employed
922	923	M	25	7	37212	25-34	executive/managerial
923	924	M	50	17	98642	50-55	technician/engineer
924	925	F	35	3	48073	35-44	clerical/admin
925	926	M	1	10	07869	Under 18	K-12 student
926	927	F	25	20	91105	25-34	writer
927	928	F	56	16	98199	56+	self-employed
928	929	M	25	15	53706	25-34	scientist
929	930	M	25	5	98380	25-34	customer service
930	931	F	56	1	06032	56+	academic/educator
931	932	F	35	6	97838	35-44	doctor/health care
932	933	M	45	1	49419	45-49	academic/educator
933	934	F	35	7	97401	35-44	executive/managerial
934	935	M	35	14	60538	35-44	sales/marketing
935	936	M	18	4	34567	18-24	college/grad student
936	937	M	25	15	60513	25-34	scientist
937	938	F	25	1	01060	25-34	academic/educator
938	939	F	25	20	20110-5616	25-34	writer
939	940	M	1	10	76240	Under 18	K-12 student
940	941	M	18	20	45387	18-24	writer
941	942	F	50	6	85716	50-55	doctor/health care
942	943	F	45	12	08033	45-49	programmer
943	944	M	35	0	91505	35-44	other or not specified
944	945	M	45	7	49345	45-49	executive/managerial
945	946	M	35	7	48103-8929	35-44	executive/managerial
946	947	M	18	0	21015	18-24	other or not specified
947	948	M	56	12	43056	56+	programmer
948	949	M	50	17	96753	50-55	technician/engineer
949	950	M	35	7	21044	35-44	executive/managerial
950	951	M	45	2	10009	45-49	artist
951	952	M	56	16	97478	56+	self-employed
952	953	M	50	20	97030	50-55	writer
953	954	F	25	0	21030	25-34	other or not specified
954	955	F	50	7	94941	50-55	executive/managerial
955	956	M	35	1	55104	35-44	academic/educator
956	957	M	35	1	29706	35-44	academic/educator
957	958	M	35	2	48116	35-44	artist
958	959	M	50	11	44622	50-55	lawyer
959	960	M	1	10	45244	Under 18	K-12 student
960	961	M	18	10	10016	18-24	K-12 student
961	962	F	25	1	80020	25-34	academic/educator
962	963	M	25	0	48197	25-34	other or not specified
963	964	M	25	7	94123	25-34	executive/managerial
964	965	M	56	7	10954	56+	executive/managerial
965	966	M	56	2	92262	56+	artist
966	967	F	18	0	43615	18-24	other or not specified
967	968	M	50	12	94530	50-55	programmer
968	969	F	25	11	19103	25-34	lawyer
969	970	M	25	0	27615	25-34	other or not specified
970	971	M	25	12	43615	25-34	programmer
971	972	M	45	1	02138	45-49	academic/educator
972	973	F	25	1	80026	25-34	academic/educator
973	974	M	35	19	94930	35-44	unemployed
974	975	M	35	0	98136	35-44	other or not specified
975	976	M	35	14	89113	35-44	sales/marketing
976	977	M	25	2	80110	25-34	artist
977	978	M	18	0	19116	18-24	other or not specified
978	979	M	1	10	48073	Under 18	K-12 student
979	980	M	25	6	92014	25-34	doctor/health care
980	981	M	25	20	02141	25-34	writer
981	982	F	25	9	92064	25-34	homemaker
982	983	F	25	16	99224	25-34	self-employed
983	984	M	50	16	92129	50-55	self-employed
984	985	M	25	4	32608	25-34	college/grad student
985	986	F	56	0	19004	56+	other or not specified
986	987	F	35	17	48098	35-44	technician/engineer
987	988	M	50	11	48823	50-55	lawyer
988	989	M	50	0	20706	50-55	other or not specified
989	990	M	18	6	10004	18-24	doctor/health care
990	991	F	25	9	48103	25-34	homemaker
991	992	F	35	3	02780	35-44	clerical/admin
992	993	M	25	0	45678	25-34	other or not specified
993	994	M	18	2	92109	18-24	artist
994	995	F	18	4	96803	18-24	college/grad student
995	996	M	25	17	98102	25-34	technician/engineer
996	997	M	1	19	15748	Under 18	unemployed
997	998	M	45	20	10019	45-49	writer
998	999	M	25	15	62558	25-34	scientist
999	1000	F	25	6	90027	25-34	doctor/health care
1000	1001	M	25	4	90210	25-34	college/grad student
1001	1002	M	50	11	07043	50-55	lawyer
1002	1003	M	25	2	19320	25-34	artist
1003	1004	M	25	3	95136	25-34	clerical/admin
1004	1005	M	35	11	08003	35-44	lawyer
1005	1006	M	18	4	53220	18-24	college/grad student
1006	1007	M	50	12	01960	50-55	programmer
1007	1008	M	35	3	77064	35-44	clerical/admin
1008	1009	M	50	7	48315	50-55	executive/managerial
1009	1010	M	25	0	10310	25-34	other or not specified
1010	1011	M	25	8	92115	25-34	farmer
1011	1012	F	35	1	30004	35-44	academic/educator
1012	1013	M	56	13	02576	56+	retired
1013	1014	F	45	17	03054	45-49	technician/engineer
1014	1015	M	35	3	11220	35-44	clerical/admin
1015	1016	M	56	16	60044	56+	self-employed
1016	1017	M	35	0	30906	35-44	other or not specified
1017	1018	M	18	4	95616	18-24	college/grad student
1018	1019	M	35	1	60640	35-44	academic/educator
1019	1020	M	18	20	93455	18-24	writer
1020	1021	M	35	0	94559	35-44	other or not specified
1021	1022	M	25	3	00918	25-34	clerical/admin
1022	1023	M	56	13	92675	56+	retired
1023	1024	F	35	1	74135	35-44	academic/educator
1024	1025	M	25	16	34677	25-34	self-employed
1025	1026	F	45	0	19130	45-49	other or not specified
1026	1027	M	18	4	77005	18-24	college/grad student
1027	1028	F	45	7	03848	45-49	executive/managerial
