	movie_id	title	genres
569	573	Ciao, Professore! (Io speriamo che me la cavo ) (1993)	Drama
570	574	Spanking the Monkey (1994)	Comedy|Drama
571	575	Little Rascals, The (1994)	Children's|Comedy
572	576	Fausto (1993)	Comedy
573	577	Andre (1994)	Adventure|Children's
574	578	Hour of the Pig, The (1993)	Drama|Mystery
575	579	Scorta, La (1993)	Thriller
576	580	Princess Caraboo (1994)	Drama
577	581	Celluloid Closet, The (1995)	Documentary
578	582	Metisse (Café au Lait) (1993)	Comedy
579	583	Dear Diary (Caro Diario) (1994)	Comedy|Drama
580	584	I Don't Want to Talk About It (De eso no se habla) (1993)	Drama
581	585	Brady Bunch Movie, The (1995)	Comedy
582	586	Home Alone (1990)	Children's|Comedy
583	587	Ghost (1990)	Comedy|Romance|Thriller
584	588	Aladdin (1992)	Animation|Children's|Comedy|Musical
585	589	Terminator 2: Judgment Day (1991)	Action|Sci-Fi|Thriller
586	590	Dances with Wolves (1990)	Adventure|Drama|Western
587	591	Tough and Deadly (1995)	Action|Drama|Thriller
588	592	Batman (1989)	Action|Adventure|Crime|Drama
589	593	Silence of the Lambs, The (1991)	Drama|Thriller
590	594	Snow White and the Seven Dwarfs (1937)	Animation|Children's|Musical
591	595	Beauty and the Beast (1991)	Animation|Children's|Musical
592	596	Pinocchio (1940)	Animation|Children's
593	597	Pretty Woman (1990)	Comedy|Romance
594	598	Window to Paris (1994)	Comedy
595	599	Wild Bunch, The (1969)	Western
596	600	Love and a .45 (1994)	Thriller
597	601	Wooden Man's Bride, The (Wu Kui) (1994)	Drama
598	602	Great Day in Harlem, A (1994)	Documentary
599	603	Bye Bye, Love (1995)	Comedy
600	604	Criminals (1996)	Documentary
601	605	One Fine Day (1996)	Drama|Romance
602	606	Candyman: Farewell to the Flesh (1995)	Horror
603	607	Century (1993)	Drama
604	608	Fargo (1996)	Crime|Drama|Thriller
605	609	Homeward Bound II: Lost in San Francisco (1996)	Adventure|Children's
606	610	Heavy Metal (1981)	Action|Adventure|Animation|Horror|Sci-Fi
607	611	Hellraiser: Bloodline (1996)	Action|Horror|Sci-Fi
608	612	Pallbearer, The (1996)	Comedy
609	613	Jane Eyre (1996)	Drama|Romance
610	614	Loaded (1994)	Drama|Thriller
611	615	Bread and Chocolate (Pane e cioccolata) (1973)	Drama
612	616	Aristocats, The (1970)	Animation|Children's
613	617	Flower of My Secret, The (La Flor de Mi Secreto) (1995)	Drama
614	618	Two Much (1996)	Comedy|Romance
615	619	Ed (1996)	Comedy
616	620	Scream of Stone (Schrei aus Stein) (1991)	Drama
617	621	My Favorite Season (1993)	Drama
618	623	Modern Affair, A (1995)	Romance
619	624	Condition Red (1995)	Action|Drama|Thriller
620	625	Asfour Stah (1990)	Drama
621	626	Thin Line Between Love and Hate, A (1996)	Comedy
622	627	Last Supper, The (1995)	Drama|Thriller
623	628	Primal Fear (1996)	Drama|Thriller
624	629	Rude (1995)	Drama
625	630	Carried Away (1996)	Drama|Romance
626	631	All Dogs Go to Heaven 2 (1996)	Animation|Children's|Musical
627	632	Land and Freedom (Tierra y libertad) (1995)	War
628	633	Denise Calls Up (1995)	Comedy
629	634	Theodore Rex (1995)	Comedy
630	635	Family Thing, A (1996)	Comedy|Drama
631	636	Frisk (1995)	Drama
632	637	Sgt. Bilko (1996)	Comedy
633	638	Jack and Sarah (1995)	Romance
634	639	Girl 6 (1996)	Comedy
635	640	Diabolique (1996)	Drama|Thriller
636	641	Little Indian, Big City (Un indien dans la ville) (1994)	Comedy
637	642	Roula (1995)	Drama
638	643	Peanuts - Die Bank zahlt alles (1996)	Comedy
639	644	Happy Weekend (1996)	Comedy
640	645	Nelly & Monsieur Arnaud (1995)	Drama
641	647	Courage Under Fire (1996)	Drama|War
642	648	Mission: Impossible (1996)	Action|Adventure|Mystery
643	649	Cold Fever (Á köldum klaka) (1994)	Comedy|Drama
644	650	Moll Flanders (1996)	Drama
645	651	Superweib, Das (1996)	Comedy
646	652	301, 302 (1995)	Mystery
647	653	Dragonheart (1996)	Action|Adventure|Fantasy
648	654	Und keiner weint mir nach (1996)	Drama|Romance
649	655	Mutters Courage (1995)	Comedy
650	656	Eddie (1996)	Comedy
651	657	Yankee Zulu (1994)	Comedy|Drama
652	658	Billy's Holiday (1995)	Drama
653	659	Purple Noon (1960)	Crime|Thriller
654	660	August (1996)	Drama
655	661	James and the Giant Peach (1996)	Animation|Children's|Musical
656	662	Fear (1996)	Thriller
657	663	Kids in the Hall: Brain Candy (1996)	Comedy
658	664	Faithful (1996)	Comedy
659	665	Underground (1995)	War
660	666	All Things Fair (1996)	Drama
661	667	Bloodsport 2 (1995)	Action
662	668	Pather Panchali (1955)	Drama
663	669	Aparajito (1956)	Drama
664	670	World of Apu, The (Apur Sansar) (1959)	Drama
665	671	Mystery Science Theater 3000: The Movie (1996)	Comedy|Sci-Fi
666	672	Tarantella (1995)	Drama
667	673	Space Jam (1996)	Adventure|Animation|Children's|Comedy|Fantasy
668	674	Barbarella (1968)	Adventure|Sci-Fi
669	675	Hostile Intentions (1994)	Action|Drama|Thriller
670	676	They Bite (1996)	Drama
671	678	Some Folks Call It a Sling Blade (1993)	Drama|Thriller
672	679	Run of the Country, The (1995)	Drama
673	680	Alphaville (1965)	Sci-Fi
674	681	Clean Slate (Coup de Torchon) (1981)	Crime
675	682	Tigrero: A Film That Was Never Made (1994)	Documentary|Drama
676	683	Eye of Vichy, The (Oeil de Vichy, L') (1993)	Documentary
677	684	Windows (1980)	Drama
678	685	It's My Party (1995)	Drama
679	687	Country Life (1994)	Drama|Romance
680	688	Operation Dumbo Drop (1995)	Action|Adventure|Comedy|War
681	690	Promise, The (Versprechen, Das) (1994)	Romance
682	691	Mrs. Winterbourne (1996)	Comedy|Romance
683	692	Solo (1996)	Action|Sci-Fi|Thriller
684	693	Under the Domin Tree (Etz Hadomim Tafus) (1994)	Drama
685	694	Substitute, The (1996)	Action
686	695	True Crime (1995)	Mystery|Thriller
687	696	Butterfly Kiss (1995)	Thriller
688	697	Feeling Minnesota (1996)	Drama|Romance
689	698	Delta of Venus (1994)	Drama
690	699	To Cross the Rubicon (1991)	Drama
691	700	Angus (1995)	Comedy
692	701	Daens (1992)	Drama
693	702	Faces (1968)	Drama
694	703	Boys (1996)	Drama
695	704	Quest, The (1996)	Action|Adventure
696	705	Cosi (1996)	Comedy
697	706	Sunset Park (1996)	Drama
698	707	Mulholland Falls (1996)	Crime|Film-Noir|Thriller
699	708	Truth About Cats & Dogs, The (1996)	Comedy|Romance
700	709	Oliver & Company (1988)	Animation|Children's
701	710	Celtic Pride (1996)	Comedy
702	711	Flipper (1996)	Adventure|Children's
703	712	Captives (1994)	Drama
704	713	Of Love and Shadows (1994)	Drama
705	714	Dead Man (1995)	Western
706	715	Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	Drama
707	716	Switchblade Sisters (1975)	Crime
708	717	Mouth to Mouth (Boca a boca) (1995)	Comedy
709	718	Visitors, The (Les Visiteurs) (1993)	Comedy|Sci-Fi
710	719	Multiplicity (1996)	Comedy
711	720	Wallace & Gromit: The Best of Aardman Animation (1996)	Animation
712	721	Halfmoon (Paul Bowles - Halbmond) (1995)	Drama
713	722	Haunted World of Edward D. Wood Jr., The (1995)	Documentary
714	723	Two Friends (1986)	Drama
715	724	Craft, The (1996)	Drama|Horror
716	725	Great White Hype, The (1996)	Comedy
717	726	Last Dance (1996)	Drama
718	727	War Stories (1995)	Documentary
719	728	Cold Comfort Farm (1995)	Comedy
720	729	Institute Benjamenta, or This Dream People Call Human Life (1995)	Drama
721	730	Low Life, The (1994)	Drama
722	731	Heaven's Prisoners (1996)	Mystery|Thriller
723	732	Original Gangstas (1996)	Crime
724	733	Rock, The (1996)	Action|Adventure|Thriller
725	734	Getting Away With Murder (1996)	Comedy
726	735	Cemetery Man (Dellamorte Dellamore) (1994)	Comedy|Horror
727	736	Twister (1996)	Action|Adventure|Romance|Thriller
728	737	Barb Wire (1996)	Action|Sci-Fi
729	738	Garcu, Le (1995)	Drama
730	739	Honigmond (1996)	Comedy
731	741	Ghost in the Shell (Kokaku kidotai) (1995)	Animation|Sci-Fi
732	742	Thinner (1996)	Horror|Thriller
733	743	Spy Hard (1996)	Comedy
734	744	Brothers in Trouble (1995)	Drama
735	745	Close Shave, A (1995)	Animation|Comedy|Thriller
736	746	Force of Evil (1948)	Film-Noir
737	747	Stupids, The (1996)	Comedy
738	748	Arrival, The (1996)	Action|Sci-Fi|Thriller
739	749	Man from Down Under, The (1943)	Drama
740	750	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	Sci-Fi|War
741	751	Careful (1992)	Comedy
742	752	Vermont Is For Lovers (1992)	Comedy|Romance
743	753	Month by the Lake, A (1995)	Comedy|Drama
744	754	Gold Diggers: The Secret of Bear Mountain (1995)	Adventure|Children's
745	755	Kim (1950)	Children's|Drama
746	756	Carmen Miranda: Bananas Is My Business (1994)	Documentary
747	757	Ashes of Time (1994)	Drama
748	758	Jar, The (Khomreh) (1992)	Drama
749	759	Maya Lin: A Strong Clear Vision (1994)	Documentary
750	760	Stalingrad (1993)	War
751	761	Phantom, The (1996)	Adventure
752	762	Striptease (1996)	Comedy|Crime
753	763	Last of the High Kings, The (a.k.a. Summer Fling) (1996)	Drama
754	764	Heavy (1995)	Drama|Romance
755	765	Jack (1996)	Comedy|Drama
756	766	I Shot Andy Warhol (1996)	Drama
757	767	Grass Harp, The (1995)	Drama
758	768	Someone Else's America (1995)	Drama
759	769	Marlene Dietrich: Shadow and Light (1996)	Documentary
760	770	Costa Brava (1946)	Drama
761	771	Vie est belle, La (Life is Rosey) (1987)	Comedy|Drama
762	772	Quartier Mozart (1992)	Comedy
763	773	Touki Bouki (Journey of the Hyena) (1973)	Drama
764	774	Wend Kuuni (God's Gift) (1982)	Drama
765	775	Spirits of the Dead (Tre Passi nel Delirio) (1968)	Horror
766	776	Babyfever (1994)	Comedy|Drama
767	777	Pharaoh's Army (1995)	War
768	778	Trainspotting (1996)	Drama
769	779	'Til There Was You (1997)	Drama|Romance
770	780	Independence Day (ID4) (1996)	Action|Sci-Fi|War
771	781	Stealing Beauty (1996)	Drama
772	782	Fan, The (1996)	Thriller
773	783	Hunchback of Notre Dame, The (1996)	Animation|Children's|Musical
774	784	Cable Guy, The (1996)	Comedy
775	785	Kingpin (1996)	Comedy
776	786	Eraser (1996)	Action|Thriller
777	787	Gate of Heavenly Peace, The (1995)	Documentary
778	788	Nutty Professor, The (1996)	Comedy|Fantasy|Romance|Sci-Fi
779	789	I, Worst of All (Yo, la peor de todas) (1990)	Drama
780	790	An Unforgettable Summer (1994)	Drama
781	791	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	Documentary
782	792	Hungarian Fairy Tale, A (1987)	Fantasy
783	793	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	Drama
784	794	Midnight Dancers (Sibak) (1994)	Comedy|Drama
785	795	Somebody to Love (1994)	Drama
786	796	Very Natural Thing, A (1974)	Drama
787	797	Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)	Comedy
788	798	Daylight (1996)	Action|Adventure|Thriller
789	799	Frighteners, The (1996)	Comedy|Horror
790	800	Lone Star (1996)	Drama|Mystery
791	801	Harriet the Spy (1996)	Children's|Comedy
792	802	Phenomenon (1996)	Drama|Romance
793	803	Walking and Talking (1996)	Romance
794	804	She's the One (1996)	Comedy|Romance
795	805	Time to Kill, A (1996)	Drama
796	806	American Buffalo (1996)	Drama
797	807	Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)	Comedy|Romance
798	808	Alaska (1996)	Adventure|Children's
799	809	Fled (1996)	Action|Adventure
800	810	Kazaam (1996)	Children's|Comedy|Fantasy
801	811	Bewegte Mann, Der (1994)	Comedy
802	812	Magic Hunter (1994)	Drama
803	813	Larger Than Life (1996)	Comedy
804	814	Boy Called Hate, A (1995)	Drama
805	815	Power 98 (1995)	Action|Mystery|Thriller
806	816	Two Deaths (1995)	Drama
807	818	Very Brady Sequel, A (1996)	Comedy
808	819	Stefano Quantestorie (1993)	Comedy|Drama
809	820	Death in the Garden (Mort en ce jardin, La) (1956)	Drama
810	821	Crude Oasis, The (1995)	Romance
811	822	Hedd Wyn (1992)	Drama
812	823	Collectionneuse, La (1967)	Drama
813	824	Kaspar Hauser (1993)	Drama
814	825	Echte Kerle (1996)	Comedy|Romance
815	826	Diebinnen (1995)	Drama
816	827	Convent, The (Convento, O) (1995)	Drama
817	828	Adventures of Pinocchio, The (1996)	Adventure|Children's
818	829	Joe's Apartment (1996)	Comedy|Musical
819	830	First Wives Club, The (1996)	Comedy
820	831	Stonewall (1995)	Drama
821	832	Ransom (1996)	Drama|Thriller
822	833	High School High (1996)	Comedy
823	834	Phat Beach (1996)	Comedy
824	835	Foxfire (1996)	Drama
825	836	Chain Reaction (1996)	Action|Adventure|Thriller
826	837	Matilda (1996)	Children's|Comedy
827	838	Emma (1996)	Comedy|Drama|Romance
828	839	Crow: City of Angels, The (1996)	Action|Thriller
829	840	House Arrest (1996)	Comedy
830	841	Eyes Without a Face (1959)	Horror
831	842	Tales from the Crypt Presents: Bordello of Blood (1996)	Horror
832	843	Lotto Land (1995)	Drama
833	844	Story of Xinghua, The (1993)	Drama
834	845	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	Drama
835	846	Flirt (1995)	Drama
836	847	Big Squeeze, The (1996)	Comedy|Drama
837	848	Spitfire Grill, The (1996)	Drama
838	849	Escape from L.A. (1996)	Action|Adventure|Sci-Fi|Thriller
839	850	Cyclo (1995)	Crime|Drama
840	851	Basquiat (1996)	Drama
841	852	Tin Cup (1996)	Comedy|Romance
842	853	Dingo (1992)	Drama
843	854	Ballad of Narayama, The (Narayama Bushiko) (1958)	Drama
844	855	Every Other Weekend (1990)	Drama
845	856	Mille bolle blu (1993)	Comedy
846	857	Crows and Sparrows (1949)	Drama
847	858	Godfather, The (1972)	Action|Crime|Drama
848	859	Hippie Revolution, The (1996)	Documentary
849	860	Maybe, Maybe Not (Bewegte Mann, Der) (1994)	Comedy
850	861	Supercop (1992)	Action|Thriller
851	862	Manny & Lo (1996)	Drama
852	863	Celestial Clockwork (1994)	Comedy
853	864	Wife, The (1995)	Comedy|Drama
854	865	Small Faces (1995)	Drama
855	866	Bound (1996)	Crime|Drama|Romance|Thriller
856	867	Carpool (1996)	Comedy|Crime
857	868	Death in Brunswick (1991)	Comedy
858	869	Kansas City (1996)	Crime
859	870	Gone Fishin' (1997)	Comedy
860	871	Lover's Knot (1996)	Comedy
861	872	Aiqing wansui (1994)	Drama
862	873	Shadow of Angels (Schatten der Engel) (1976)	Drama
863	874	Killer: A Journal of Murder (1995)	Crime|Drama
864	875	Nothing to Lose (1994)	Drama
865	876	Police Story 4: Project S (Chao ji ji hua) (1993)	Action
866	877	Girls Town (1996)	Drama
867	878	Bye-Bye (1995)	Drama
868	879	Relic, The (1997)	Horror
869	880	Island of Dr. Moreau, The (1996)	Sci-Fi|Thriller
870	881	First Kid (1996)	Children's|Comedy
871	882	Trigger Effect, The (1996)	Drama|Thriller
872	884	Sweet Nothing (1995)	Drama
873	885	Bogus (1996)	Children's|Drama|Fantasy
874	886	Bulletproof (1996)	Action
875	887	Talk of Angels (1998)	Drama
876	888	Land Before Time III: The Time of the Great Giving (1995)	Animation|Children's
877	889	1-900 (1994)	Romance
878	890	Baton Rouge (1988)	Thriller
879	891	Halloween: The Curse of Michael Myers (1995)	Horror|Thriller
880	892	Twelfth Night (1996)	Comedy|Drama|Romance
881	893	Mother Night (1996)	Drama
882	894	Liebelei (1933)	Romance
883	895	Venice/Venice (1992)	Drama
884	896	Wild Reeds (1994)	Drama
885	897	For Whom the Bell Tolls (1943)	Adventure|War
886	898	Philadelphia Story, The (1940)	Comedy|Romance
887	899	Singin' in the Rain (1952)	Musical|Romance
888	900	American in Paris, An (1951)	Musical|Romance
889	901	Funny Face (1957)	Comedy|Musical
890	902	Breakfast at Tiffany's (1961)	Drama|Romance
891	903	Vertigo (1958)	Mystery|Thriller
892	904	Rear Window (1954)	Mystery|Thriller
893	905	It Happened One Night (1934)	Comedy
894	906	Gaslight (1944)	Mystery|Thriller
895	907	Gay Divorcee, The (1934)	Comedy|Musical|Romance
896	908	North by Northwest (1959)	Drama|Thriller
897	909	Apartment, The (1960)	Comedy|Drama
898	910	Some Like It Hot (1959)	Comedy|Crime
899	911	Charade (1963)	Comedy|Mystery|Romance|Thriller
900	912	Casablanca (1942)	Drama|Romance|War
901	913	Maltese Falcon, The (1941)	Film-Noir|Mystery
902	914	My Fair Lady (1964)	Musical|Romance
903	915	Sabrina (1954)	Comedy|Romance
904	916	Roman Holiday (1953)	Comedy|Romance
905	917	Little Princess, The (1939)	Children's|Drama
906	918	Meet Me in St. Louis (1944)	Musical
907	919	Wizard of Oz, The (1939)	Adventure|Children's|Drama|Musical
908	920	Gone with the Wind (1939)	Drama|Romance|War
909	921	My Favorite Year (1982)	Comedy
910	922	Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)	Film-Noir
911	923	Citizen Kane (1941)	Drama
912	924	2001: A Space Odyssey (1968)	Drama|Mystery|Sci-Fi|Thriller
913	925	Golden Earrings (1947)	Adventure|Romance
914	926	All About Eve (1950)	Drama
915	927	Women, The (1939)	Comedy
916	928	Rebecca (1940)	Romance|Thriller
917	929	Foreign Correspondent (1940)	Thriller
918	930	Notorious (1946)	Film-Noir|Romance|Thriller
919	931	Spellbound (1945)	Mystery|Romance|Thriller
920	932	Affair to Remember, An (1957)	Romance
921	933	To Catch a Thief (1955)	Comedy|Romance|Thriller
922	934	Father of the Bride (1950)	Comedy
923	935	Band Wagon, The (1953)	Comedy|Musical
924	936	Ninotchka (1939)	Comedy|Romance
925	937	Love in the Afternoon (1957)	Comedy|Romance
926	938	Gigi (1958)	Musical
927	939	Reluctant Debutante, The (1958)	Comedy|Drama
928	940	Adventures of Robin Hood, The (1938)	Action|Adventure
929	941	Mark of Zorro, The (1940)	Adventure
930	942	Laura (1944)	Crime|Film-Noir|Mystery
931	943	Ghost and Mrs. Muir, The (1947)	Drama|Romance
932	944	Lost Horizon (1937)	Drama
933	945	Top Hat (1935)	Comedy|Musical|Romance
934	946	To Be or Not to Be (1942)	Comedy|Drama|War
935	947	My Man Godfrey (1936)	Comedy
936	948	Giant (1956)	Drama
937	949	East of Eden (1955)	Drama
938	950	Thin Man, The (1934)	Mystery
939	951	His Girl Friday (1940)	Comedy
940	952	Around the World in 80 Days (1956)	Adventure|Comedy
941	953	It's a Wonderful Life (1946)	Drama
942	954	Mr. Smith Goes to Washington (1939)	Drama
943	955	Bringing Up Baby (1938)	Comedy
944	956	Penny Serenade (1941)	Drama|Romance
945	957	Scarlet Letter, The (1926)	Drama
946	958	Lady of Burlesque (1943)	Comedy|Mystery
947	959	Of Human Bondage (1934)	Drama
948	960	Angel on My Shoulder (1946)	Crime|Drama
949	961	Little Lord Fauntleroy (1936)	Drama
950	962	They Made Me a Criminal (1939)	Crime|Drama
951	963	Inspector General, The (1949)	Musical
952	964	Angel and the Badman (1947)	Western
953	965	39 Steps, The (1935)	Thriller
954	966	Walk in the Sun, A (1945)	Drama
955	967	Outlaw, The (1943)	Western
956	968	Night of the Living Dead (1968)	Horror|Sci-Fi
957	969	African Queen, The (1951)	Action|Adventure|Romance|War
958	970	Beat the Devil (1954)	Comedy|Drama
959	971	Cat on a Hot Tin Roof (1958)	Drama
960	972	Last Time I Saw Paris, The (1954)	Drama
961	973	Meet John Doe (1941)	Drama
962	974	Algiers (1938)	Drama|Romance
963	975	Something to Sing About (1937)	Comedy|Musical
964	976	Farewell to Arms, A (1932)	Romance|War
965	977	Moonlight Murder (1936)	Mystery
966	978	Blue Angel, The (Blaue Engel, Der) (1930)	Drama
967	979	Nothing Personal (1995)	Drama|War
968	980	In the Line of Duty 2 (1987)	Action
969	981	Dangerous Ground (1997)	Drama
970	982	Picnic (1955)	Drama
971	983	Madagascar Skin (1995)	Romance
972	984	Pompatus of Love, The (1996)	Comedy|Drama
973	985	Small Wonders (1996)	Documentary
974	986	Fly Away Home (1996)	Adventure|Children's
975	987	Bliss (1997)	Drama|Romance
976	988	Grace of My Heart (1996)	Comedy|Drama
977	989	Schlafes Bruder (Brother of Sleep) (1995)	Drama
978	990	Maximum Risk (1996)	Action|Adventure|Thriller
979	991	Michael Collins (1996)	Drama|War
980	992	Rich Man's Wife, The (1996)	Thriller
981	993	Infinity (1996)	Drama
982	994	Big Night (1996)	Drama
983	996	Last Man Standing (1996)	Action|Drama|Western
984	997	Caught (1996)	Drama|Thriller
985	998	Set It Off (1996)	Action|Crime
986	999	2 Days in the Valley (1996)	Crime
987	1000	Curdled (1996)	Crime
988	1001	Associate, The (L'Associe)(1982)	Comedy
989	1002	Ed's Next Move (1996)	Comedy
990	1003	Extreme Measures (1996)	Drama|Thriller
991	1004	Glimmer Man, The (1996)	Action|Thriller
992	1005	D3: The Mighty Ducks (1996)	Children's|Comedy
993	1006	Chamber, The (1996)	Drama
994	1007	Apple Dumpling Gang, The (1975)	Children's|Comedy|Western
995	1008	Davy Crockett, King of the Wild Frontier (1955)	Western
996	1009	Escape to Witch Mountain (1975)	Adventure|Children's|Fantasy
997	1010	Love Bug, The (1969)	Children's|Comedy
998	1011	Herbie Rides Again (1974)	Adventure|Children's|Comedy
999	1012	Old Yeller (1957)	Children's|Drama
